Bill ID,Con ID,Bill Type,Previous Reading,Current Reading,Reading Date,Consumption,Current Due,Paid Flag
26282,1558,1,236,255,2019-08-01,19,0.00,1
26283,1559,1,437,465,2019-08-01,28,49.00,1
26284,1952,1,164,176,2019-08-01,12,0.00,1
26285,1953,1,132,132,2019-08-01,0,0.00,0
26286,1563,1,231,242,2019-08-01,11,0.00,1
26287,1587,1,606,635,2019-08-01,29,52.00,1
26288,1556,1,142,152,2019-08-01,10,0.00,1
26289,1588,1,854,895,2019-08-01,41,88.00,1
26290,1954,1,189,219,2019-08-01,30,55.00,1
26291,1955,1,1078,1186,2019-08-01,108,289.00,1
26292,1585,1,369,385,2019-08-01,16,0.00,1
26293,1586,1,344,357,2019-08-01,13,0.00,1
26294,1596,1,83,109,2019-08-01,26,43.00,1
26295,1568,1,1208,1285,2019-08-01,77,196.00,1
26296,1554,1,77,92,2019-08-01,15,0.00,1
26297,1605,1,326,308,2019-08-01,0,0.00,1
26298,1582,1,500,523,2019-08-01,23,34.00,1
26299,1583,1,341,347,2019-08-01,6,0.00,1
26300,1565,1,1523,1524,2019-08-01,1,0.00,1
26301,1584,1,496,517,2019-08-01,21,28.00,1
26302,1574,1,263,277,2019-08-01,14,0.00,1
26303,1577,1,469,501,2019-08-01,32,61.00,1
26304,1579,1,419,434,2019-08-01,15,0.00,1
26305,1576,1,950,1050,2019-08-01,100,265.00,1
26306,1575,1,481,516,2019-08-01,35,70.00,1
26307,1956,1,2201,2335,2019-08-01,134,367.00,1
26308,1561,1,102,107,2019-08-01,0,0.00,1
26309,1572,1,558,598,2019-08-01,40,85.00,1
26310,1560,1,775,821,2019-08-01,46,103.00,1
26311,1573,1,2,2,2019-08-01,0,0.00,1
26312,1958,1,309,312,2019-08-01,3,0.00,1
26313,1569,1,1615,1714,2019-08-01,99,262.00,1
26314,440,1,1096,1100,2019-08-01,4,0.00,1
26315,1570,1,618,653,2019-08-01,35,70.00,1
26316,1571,1,452,458,2019-08-01,6,0.00,1
26317,1564,1,424,445,2019-08-01,21,28.00,1
26318,1740,1,994,1070,2019-08-01,76,193.00,1
26319,1959,1,433,461,2019-08-01,28,49.00,1
26320,2041,1,71,80,2019-08-01,0,0.00,1
26321,2042,1,186,223,2019-08-01,37,76.00,1
26322,2043,1,105,119,2019-08-01,14,0.00,1
26323,320,1,4282,4127,2019-08-01,0,0.00,1
26324,313,1,4307,4364,2019-08-01,57,136.00,1
26325,1636,1,1188,1314,2019-08-01,126,343.00,1
26326,310,1,5046,5064,2019-08-01,18,0.00,1
26327,304,1,5000,5011,2019-08-01,11,0.00,1
26328,1755,1,120,143,2019-08-01,23,34.00,1
26329,1236,1,7801,7876,2019-08-01,75,190.00,1
26330,1090,1,981,981,2019-08-01,0,0.00,1
26331,308,1,7274,7280,2019-08-01,6,0.00,1
26332,1245,1,850,933,2019-08-01,83,282.00,1
26333,300,1,1963,2005,2019-08-01,42,91.00,1
26334,1140,1,2428,2503,2019-08-01,75,190.00,1
26335,287,1,9360,9408,2019-08-01,48,109.00,1
26336,276,1,3506,3506,2019-08-01,0,0.00,1
26337,302,1,2708,2708,2019-08-01,0,0.00,1
26338,2025,1,9855,9867,2019-08-01,12,0.00,1
26339,269,1,1585,1686,2019-08-01,101,268.00,1
26340,264,1,7495,7524,2019-08-01,29,52.00,1
26341,1003,1,5193,5212,2019-08-01,19,0.00,1
26342,1262,1,6488,6599,2019-08-01,111,298.00,1
26343,1009,1,4535,4535,2019-08-01,0,0.00,1
26344,256,1,3455,3495,2019-08-01,40,85.00,1
26345,1712,1,153,153,2019-08-01,0,0.00,1
26346,253,1,7223,7273,2019-08-01,50,115.00,1
26347,1658,1,651,667,2019-08-01,16,0.00,1
26348,244,1,6875,6895,2019-08-01,20,25.00,1
26349,687,1,5348,5378,2019-08-01,30,55.00,1
26350,1299,1,4532,4581,2019-08-01,49,112.00,1
26351,689,1,12371,12146,2019-08-01,0,0.00,1
26352,691,1,1852,1876,2019-08-01,24,37.00,1
26353,695,1,2929,2967,2019-08-01,38,79.00,1
26354,242,1,1957,1968,2019-07-01,11,0.00,1
26355,2065,1,7,14,2019-08-01,7,0.00,1
26356,242,1,1968,1974,2019-08-01,6,0.00,1
26357,238,1,959,1011,2019-08-01,52,121.00,1
26358,230,1,2167,2186,2019-08-01,19,0.00,1
26359,228,1,4965,4995,2019-08-01,30,55.00,1
26360,226,1,2563,2585,2019-08-01,22,31.00,1
26361,222,1,4445,4489,2019-08-01,44,97.00,1
26362,218,1,2938,2954,2019-08-01,16,0.00,1
26363,1247,1,783,845,2019-08-01,62,151.00,1
26364,1227,1,942,942,2019-08-01,0,0.00,1
26365,214,1,2950,2989,2019-08-01,39,82.00,1
26366,1622,1,114,116,2019-08-01,2,0.00,1
26367,212,1,14652,14751,2019-08-01,99,262.00,1
26368,208,1,9670,9713,2019-08-01,43,94.00,1
26369,1626,1,18,18,2019-08-01,0,0.00,1
26370,1037,1,5620,5640,2019-08-01,20,25.00,1
26371,2044,1,431,434,2019-08-01,3,0.00,1
26372,188,1,27,29,2019-08-01,2,0.00,1
26373,637,1,200,242,2019-08-01,42,91.00,1
26374,2072,1,84,89,2019-08-01,5,0.00,1
26375,2045,1,39,39,2019-08-01,0,0.00,1
26376,1625,1,32,35,2019-08-01,3,0.00,1
26377,2046,1,6,7,2019-08-01,0,0.00,1
26378,1612,1,75,79,2019-08-01,4,0.00,1
26379,2047,1,19,19,2019-08-01,0,0.00,1
26380,1606,1,58,51,2019-08-01,0,0.00,1
26381,1171,1,33,35,2019-08-01,2,0.00,1
26382,1618,1,16,16,2019-08-01,0,0.00,1
26383,2048,1,20,23,2019-08-01,3,0.00,1
26384,2049,1,5,6,2019-08-01,0,0.00,1
26385,1614,1,17,18,2019-08-01,0,0.00,1
26386,1615,1,25,29,2019-08-01,4,0.00,1
26387,1957,1,52,67,2019-08-01,15,0.00,1
26388,1616,1,42,46,2019-08-01,4,0.00,1
26389,1332,1,8,8,2019-08-01,0,0.00,1
26390,1617,1,69,78,2019-08-01,9,0.00,0
26391,2074,1,293,311,2019-08-01,18,0.00,1
26392,1961,1,12,13,2019-08-01,0,0.00,0
26393,1962,1,65,65,2019-08-01,0,0.00,0
26394,1293,1,0,0,2019-08-01,0,0.00,1
26395,2016,1,14,14,2019-08-01,0,0.00,1
26396,1964,1,292,294,2019-08-01,2,0.00,1
26397,1965,1,5,5,2019-08-01,0,0.00,1
26398,1620,1,14,16,2019-08-01,0,0.00,1
26399,1966,1,30,35,2019-08-01,5,0.00,1
26400,1301,1,6450,6635,2019-08-01,185,520.00,1
26401,1990,1,14,14,2019-08-01,0,0.00,1
26402,2080,1,0,5,2019-08-01,0,0.00,1
26403,2081,1,0,4,2019-08-01,0,0.00,1
26404,1318,1,2373,2389,2019-08-01,16,0.00,1
26405,1268,1,2515,2545,2019-08-01,30,55.00,1
26406,1347,1,1866,1889,2019-08-01,23,34.00,1
26407,1047,1,5008,5045,2019-08-01,37,76.00,1
26408,1141,1,5693,5711,2019-08-01,18,0.00,1
26409,1547,1,1227,1261,2019-08-01,34,67.00,1
26410,424,1,173,174,2019-08-01,1,0.00,1
26411,1092,1,165,167,2019-08-01,2,0.00,1
26412,1447,1,2916,3007,2019-08-01,91,238.00,1
26413,425,1,2083,2122,2019-08-01,39,82.00,1
26414,427,1,452,452,2019-08-01,0,0.00,1
26415,423,1,443,443,2019-08-01,0,0.00,1
26416,428,1,595,599,2019-08-01,4,0.00,1
26417,1385,1,200,202,2019-08-01,0,0.00,1
26418,429,1,488,494,2019-08-01,6,0.00,1
26419,430,1,6914,6921,2019-08-01,7,0.00,1
26420,1290,1,2106,2114,2019-08-01,8,0.00,1
26421,431,1,220,220,2019-08-01,0,0.00,1
26422,1598,1,596,611,2019-08-01,15,0.00,1
26423,1548,1,924,952,2019-08-01,28,49.00,1
26424,1549,1,689,704,2019-08-01,15,0.00,1
26425,1546,1,614,629,2019-08-01,15,0.00,1
26426,1657,1,1255,1280,2019-08-01,25,40.00,1
26427,1600,1,154,159,2019-08-01,5,0.00,1
26428,1873,1,284,284,2019-08-01,0,0.00,1
26429,1869,1,90,91,2019-08-01,1,0.00,1
26430,1039,1,643,690,2019-08-01,47,106.00,1
26431,1261,1,18,18,2019-08-01,0,0.00,1
26432,1936,1,203,219,2019-08-01,16,0.00,1
26433,1928,1,359,385,2019-08-01,26,43.00,1
26434,1929,1,241,263,2019-08-01,22,31.00,1
26435,1934,1,68,74,2019-08-01,6,0.00,1
26436,1935,1,18,34,2019-08-01,16,0.00,1
26437,1273,1,289,301,2019-08-01,12,0.00,1
26438,2071,1,80,82,2019-08-01,2,0.00,1
26439,2070,1,19,35,2019-08-01,16,0.00,1
26440,838,1,4629,4629,2019-08-01,0,0.00,1
26441,1335,1,549,558,2019-08-01,9,0.00,1
26442,839,1,353,374,2019-08-01,21,28.00,1
26443,1334,1,289,294,2019-08-01,5,0.00,1
26444,840,1,6035,6035,2019-08-01,0,0.00,1
26445,924,1,6670,6696,2019-08-01,26,43.00,1
26446,842,1,4634,4634,2019-08-01,0,0.00,1
26447,843,1,8233,8258,2019-08-01,25,40.00,1
26448,845,1,22,22,2019-08-01,0,0.00,1
26449,434,1,9315,9315,2019-08-01,0,0.00,1
26450,437,1,1551,1551,2019-08-01,0,0.00,1
26451,1366,1,133,133,2019-08-01,0,0.00,1
26452,438,1,512,515,2019-08-01,0,0.00,1
26453,432,1,8960,8960,2019-08-01,0,0.00,1
26454,444,1,3799,3799,2019-08-01,0,0.00,1
26455,446,1,359,93,2019-08-01,0,0.00,1
26456,448,1,159,160,2019-08-01,0,0.00,1
26457,450,1,183,189,2019-08-01,0,0.00,1
26458,1166,1,14,14,2019-08-01,0,0.00,1
26459,452,1,6355,6381,2019-08-01,26,43.00,1
26460,454,1,6952,6967,2019-08-01,15,0.00,1
26461,460,1,460,491,2019-08-01,31,58.00,1
26462,461,1,1457,1464,2019-08-01,7,0.00,1
26463,463,1,3349,3369,2019-08-01,20,25.00,1
26464,465,1,7105,7137,2019-08-01,32,61.00,1
26465,466,1,126,126,2019-08-01,0,0.00,1
26466,467,1,21,21,2019-08-01,0,0.00,1
26467,469,1,5,11,2019-08-01,6,0.00,1
26468,471,1,4617,4685,2019-08-01,68,169.00,1
26469,472,1,4099,4099,2019-08-01,0,0.00,1
26470,476,1,539,543,2019-08-01,4,0.00,1
26471,846,1,6685,6731,2019-08-01,46,103.00,1
26472,848,1,6718,6729,2019-08-01,11,0.00,1
26473,849,1,7248,7275,2019-08-01,27,46.00,1
26474,850,1,9242,9284,2019-08-01,42,91.00,1
26475,1234,1,3484,3530,2019-08-01,46,103.00,1
26476,1319,1,99384,99384,2019-08-01,0,0.00,1
26477,851,1,3800,3819,2019-08-01,19,0.00,1
26478,852,1,605,674,2019-08-01,69,172.00,1
26479,853,1,2819,2822,2019-08-01,3,0.00,1
26480,854,1,1035,1035,2019-08-01,0,0.00,1
26481,855,1,9092,9122,2019-08-01,30,55.00,1
26482,856,1,4281,4335,2019-08-01,54,166.00,1
26483,857,1,2351,2372,2019-08-01,21,28.00,1
26484,858,1,3191,3191,2019-08-01,0,0.00,1
26485,859,1,8132,8132,2019-08-01,0,0.00,1
26486,861,1,7899,7923,2019-08-01,24,37.00,1
26487,1229,1,854,854,2019-08-01,0,0.00,1
26488,862,1,7210,7219,2019-08-01,9,0.00,1
26489,863,1,583,583,2019-08-01,0,0.00,1
26490,864,1,7750,7755,2019-08-01,5,0.00,1
26491,865,1,5770,5792,2019-08-01,22,31.00,1
26492,866,1,8757,8757,2019-08-01,0,0.00,1
26493,1527,1,0,0,2019-08-01,0,0.00,1
26494,867,1,5842,5854,2019-08-01,12,0.00,1
26495,1113,1,5295,5307,2019-08-01,12,0.00,1
26496,1717,1,1298,1298,2019-08-01,0,0.00,0
26497,869,1,9672,9693,2019-08-01,21,28.00,1
26498,1220,1,2218,2239,2019-08-01,21,28.00,1
26499,870,1,9054,9060,2019-08-01,6,0.00,1
26500,1163,1,2646,2673,2019-08-01,27,46.00,1
26501,871,1,1430,1455,2019-08-01,25,40.00,1
26502,872,1,5598,5626,2019-08-01,28,49.00,1
26503,873,1,19821,19861,2019-08-01,40,85.00,1
26504,874,1,12381,12409,2019-08-01,28,49.00,1
26505,1409,1,507,554,2019-08-01,47,106.00,1
26506,875,1,7447,7466,2019-08-01,19,0.00,1
26507,876,1,3127,3154,2019-08-01,27,46.00,1
26508,877,1,8502,8526,2019-08-01,24,37.00,1
26509,878,1,11305,11338,2019-08-01,33,64.00,1
26510,879,1,15866,15880,2019-08-01,14,0.00,1
26511,880,1,7022,7053,2019-08-01,31,58.00,1
26512,881,1,8982,9043,2019-08-01,61,148.00,1
26513,882,1,9228,9238,2019-08-01,10,0.00,1
26514,883,1,8870,8912,2019-08-01,42,91.00,1
26515,884,1,9795,9832,2019-08-01,37,76.00,1
26516,885,1,8520,8535,2019-08-01,15,0.00,1
26517,886,1,18490,18970,2019-08-01,480,1405.00,1
26518,887,1,8350,8372,2019-08-01,22,31.00,1
26519,888,1,22,22,2019-08-01,0,0.00,1
26520,889,1,292,317,2019-08-01,25,40.00,1
26521,890,1,4748,4770,2019-08-01,22,31.00,1
26522,891,1,6424,6453,2019-08-01,29,52.00,1
26523,892,1,5582,5597,2019-08-01,15,0.00,1
26524,893,1,4430,4434,2019-08-01,4,0.00,1
26525,894,1,7734,7764,2019-08-01,30,55.00,1
26526,895,1,2083,2121,2019-08-01,38,79.00,1
26527,896,1,4034,4066,2019-08-01,32,61.00,1
26528,1264,1,0,0,2019-08-01,0,0.00,1
26529,897,1,3762,3782,2019-08-01,20,25.00,1
26530,1134,1,1677,1684,2019-08-01,7,0.00,1
26531,899,1,5386,5466,2019-08-01,80,205.00,1
26532,1133,1,2309,2340,2019-08-01,31,58.00,1
26533,900,1,3381,3411,2019-08-01,30,55.00,1
26534,1296,1,408,408,2019-08-01,0,0.00,1
26535,901,1,4743,4764,2019-08-01,21,28.00,1
26536,902,1,6188,6195,2019-08-01,7,0.00,1
26537,1253,1,2566,2596,2019-08-01,30,55.00,1
26538,904,1,8075,8086,2019-08-01,11,0.00,1
26539,905,1,155,162,2019-08-01,7,0.00,1
26540,1165,1,155,155,2019-08-01,0,0.00,1
26541,1986,1,1594,1594,2019-08-01,0,0.00,1
26542,907,1,7489,7524,2019-08-01,35,70.00,1
26543,908,1,120,120,2019-08-01,0,0.00,0
26544,909,1,5822,5822,2019-08-01,0,0.00,1
26545,910,1,7622,7653,2019-08-01,31,58.00,1
26546,1601,1,188,210,2019-08-01,22,31.00,1
26547,1602,1,508,530,2019-08-01,22,31.00,1
26548,1603,1,497,521,2019-08-01,24,37.00,1
26549,911,1,7386,7405,2019-08-01,19,0.00,1
26550,912,1,11894,11935,2019-08-01,41,88.00,1
26551,913,1,1601,1601,2019-08-01,0,0.00,1
26552,914,1,4288,4295,2019-08-01,7,0.00,1
26553,915,1,6009,6018,2019-08-01,9,0.00,1
26554,916,1,6724,6730,2019-08-01,6,0.00,1
26555,917,1,5352,5364,2019-08-01,12,0.00,1
26556,918,1,6253,6272,2019-08-01,19,0.00,1
26557,919,1,10248,10251,2019-08-01,3,0.00,1
26558,920,1,4940,4975,2019-08-01,35,70.00,1
26559,921,1,3853,3895,2019-08-01,42,91.00,1
26560,922,1,17648,17669,2019-08-01,21,28.00,1
26561,1604,1,708,727,2019-08-01,19,0.00,1
26562,1449,1,1945,1986,2019-08-01,41,88.00,1
26563,1408,1,2262,2306,2019-08-01,44,97.00,1
26564,923,1,5918,5922,2019-08-01,4,0.00,1
26565,1193,1,6918,7042,2019-08-01,124,337.00,1
26566,841,1,6995,6995,2019-08-01,0,0.00,1
26567,925,1,6287,6287,2019-08-01,0,0.00,1
26568,926,1,17361,17361,2019-08-01,0,0.00,1
26569,736,1,4344,4360,2019-08-01,16,0.00,1
26570,929,1,21511,21608,2019-08-01,97,256.00,1
26571,930,1,447,464,2019-08-01,17,0.00,1
26572,1718,1,49,49,2019-08-01,0,0.00,1
26573,931,1,5518,5525,2019-08-01,7,0.00,1
26574,933,1,1844,1844,2019-08-01,0,0.00,1
26575,934,1,2892,2896,2019-08-01,4,0.00,1
26576,935,1,1973,1973,2019-08-01,0,0.00,1
26577,936,1,5934,5965,2019-08-01,31,58.00,1
26578,937,1,16399,16455,2019-08-01,56,133.00,1
26579,938,1,7658,7674,2019-08-01,16,0.00,1
26580,1709,1,268,281,2019-08-01,13,0.00,1
26581,1771,1,134,148,2019-08-01,14,0.00,1
26582,1846,1,197,216,2019-08-01,19,0.00,1
26583,868,1,2212,2228,2019-08-01,16,0.00,1
26584,2077,1,121,140,2019-08-01,19,0.00,1
26585,2078,1,74,89,2019-08-01,15,0.00,1
26586,2079,1,150,190,2019-08-01,40,85.00,1
26587,903,1,7081,7114,2019-08-01,33,64.00,1
26588,2085,1,0,35,2019-08-01,35,70.00,1
26589,562,1,14563,14661,2019-08-01,98,259.00,1
26590,201,1,7313,7373,2019-08-01,60,145.00,1
26591,1159,1,249,281,2019-08-01,32,61.00,1
26592,478,1,1675,1675,2019-08-01,0,0.00,1
26593,198,1,7262,7335,2019-08-01,73,184.00,1
26594,1136,1,8237,8323,2019-08-01,86,223.00,1
26595,479,1,4889,4889,2019-08-01,0,0.00,1
26596,196,1,3398,3402,2019-08-01,4,0.00,1
26597,192,1,2238,2244,2019-08-01,6,0.00,1
26598,184,1,3947,3947,2019-08-01,0,0.00,1
26599,172,1,8720,8907,2019-08-01,187,526.00,1
26600,170,1,1182,1182,2019-08-01,0,0.00,1
26601,169,1,1372,1372,2019-08-01,0,0.00,1
26602,167,1,2512,2526,2019-08-01,14,0.00,1
26603,1061,1,315,335,2019-08-01,20,25.00,1
26604,164,1,950,964,2019-08-01,14,0.00,1
26605,162,1,4949,4992,2019-08-01,43,94.00,1
26606,159,1,2108,2117,2019-08-01,9,0.00,1
26607,157,1,7506,7533,2019-08-01,27,46.00,1
26608,155,1,16949,17151,2019-08-01,202,571.00,1
26609,1224,1,33,33,2019-08-01,0,0.00,1
26610,153,1,3330,3325,2019-08-01,0,0.00,1
26611,1230,1,98,117,2019-08-01,19,0.00,1
26612,152,1,3614,3614,2019-08-01,0,0.00,1
26613,151,1,206,207,2019-08-01,1,0.00,1
26614,149,1,3788,3827,2019-08-01,39,82.00,1
26615,148,1,1396,1396,2019-08-01,0,0.00,1
26616,146,1,2282,2304,2019-08-01,22,31.00,1
26617,143,1,5723,5746,2019-08-01,23,34.00,1
26618,140,1,3402,3421,2019-08-01,19,0.00,1
26619,138,1,6269,6311,2019-08-01,42,91.00,1
26620,107,1,6317,6325,2019-08-01,8,0.00,1
26621,1910,1,157,167,2019-08-01,10,0.00,1
26622,105,1,6202,6202,2019-08-01,0,0.00,1
26623,136,1,1265,1266,2019-08-01,1,0.00,1
26624,1313,1,983,993,2019-08-01,10,0.00,1
26625,133,1,901,925,2019-08-01,24,37.00,1
26626,114,1,2425,2481,2019-08-01,56,133.00,1
26627,112,1,8048,8074,2019-08-01,26,43.00,1
26628,110,1,4860,4869,2019-08-01,9,0.00,1
26629,109,1,5619,5641,2019-08-01,22,31.00,1
26630,88,1,1240,1246,2019-08-01,6,0.00,1
26631,102,1,1088,1103,2019-08-01,15,0.00,1
26632,1036,1,853,853,2019-08-01,0,0.00,0
26633,1035,1,2939,2959,2019-08-01,20,25.00,1
26634,131,1,5127,5127,2019-08-01,0,0.00,1
26635,128,1,1899,1899,2019-08-01,0,0.00,1
26636,127,1,4655,4680,2019-08-01,25,40.00,1
26637,125,1,5596,5611,2019-08-01,15,0.00,1
26638,121,1,4899,4926,2019-08-01,27,46.00,1
26639,482,1,65,65,2019-08-01,0,0.00,1
26640,484,1,603,605,2019-08-01,2,0.00,1
26641,1181,1,1092,1117,2019-08-01,25,40.00,1
26642,1367,1,1940,1973,2019-08-01,33,64.00,1
26643,485,1,3397,3397,2019-08-01,0,0.00,1
26644,487,1,123,124,2019-08-01,0,0.00,1
26645,488,1,7486,7488,2019-08-01,2,0.00,1
26646,1379,1,78,79,2019-08-01,1,0.00,1
26647,490,1,1907,1937,2019-08-01,30,55.00,1
26648,497,1,5610,5610,2019-08-01,0,0.00,1
26649,120,1,1762,1771,2019-08-01,9,0.00,1
26650,118,1,5079,5079,2019-08-01,0,0.00,1
26651,97,1,7702,7837,2019-08-01,135,370.00,1
26652,503,1,5812,5832,2019-08-01,20,25.00,1
26653,506,1,536,540,2019-08-01,4,0.00,1
26654,509,1,531,538,2019-08-01,7,0.00,1
26655,96,1,3720,3720,2019-08-01,0,0.00,1
26656,511,1,23,23,2019-08-01,0,0.00,1
26657,512,1,720,720,2019-08-01,0,0.00,1
26658,1207,1,1412,1431,2019-08-01,19,0.00,1
26659,1285,1,2468,2468,2019-08-01,0,0.00,1
26660,517,1,4661,4661,2019-08-01,0,0.00,1
26661,519,1,1833,1833,2019-08-01,0,0.00,1
26662,171,1,7509,7527,2019-08-01,18,0.00,1
26663,522,1,387,387,2019-08-01,0,0.00,1
26664,525,1,6394,6414,2019-08-01,20,25.00,1
26665,526,1,6160,6162,2019-08-01,2,0.00,1
26666,1295,1,225,227,2019-08-01,2,0.00,1
26667,2076,1,163,211,2019-08-01,48,109.00,1
26668,1172,1,191,191,2019-08-01,0,0.00,1
26669,528,1,455,458,2019-08-01,3,0.00,1
26670,530,1,821,824,2019-08-01,3,0.00,1
26671,95,1,6554,6665,2019-08-01,111,298.00,1
26672,533,1,16,19,2019-08-01,0,0.00,1
26673,538,1,3222,3263,2019-08-01,41,88.00,1
26674,1132,1,7449,7449,2019-08-01,0,0.00,1
26675,1231,1,2570,2602,2019-08-01,32,61.00,1
26676,69,1,7267,7283,2019-08-01,16,0.00,1
26677,71,1,11819,11888,2019-08-01,69,172.00,1
26678,94,1,4572,4574,2019-08-01,2,0.00,1
26679,1215,1,9569,9610,2019-08-01,41,88.00,1
26680,1176,1,917,921,2019-08-01,4,0.00,1
26681,1403,1,1198,1221,2019-08-01,23,34.00,1
26682,92,1,1962,1975,2019-08-01,13,0.00,1
26683,1160,1,894,917,2019-08-01,23,34.00,1
26684,1288,1,0,0,2019-08-01,0,0.00,1
26685,90,1,2271,2284,2019-08-01,13,0.00,1
26686,86,1,5435,5456,2019-08-01,21,28.00,1
26687,1325,1,0,0,2019-08-01,0,0.00,0
26688,84,1,8080,8125,2019-08-01,45,100.00,1
26689,57,1,4222,4255,2019-08-01,33,64.00,1
26690,56,1,6522,6537,2019-08-01,15,0.00,1
26691,1413,1,3618,3686,2019-08-01,68,169.00,1
26692,1004,1,1958,1972,2019-08-01,14,0.00,1
26693,1034,1,4892,4917,2019-08-01,25,40.00,1
26694,80,1,4836,4836,2019-08-01,0,0.00,1
26695,1289,1,0,0,2019-08-01,0,0.00,1
26696,78,1,5141,5149,2019-08-01,8,0.00,1
26697,541,1,575,578,2019-08-01,3,0.00,1
26698,544,1,721,721,2019-08-01,0,0.00,1
26699,546,1,328,332,2019-08-01,4,0.00,1
26700,548,1,4812,4831,2019-08-01,19,0.00,1
26701,549,1,7377,7439,2019-08-01,62,151.00,1
26702,551,1,1040,1055,2019-08-01,15,0.00,1
26703,553,1,534,539,2019-08-01,5,0.00,1
26704,556,1,139,141,2019-08-01,2,0.00,1
26705,1174,1,1784,1810,2019-08-01,26,43.00,1
26706,558,1,1616,1642,2019-08-01,26,43.00,1
26707,563,1,4950,4963,2019-08-01,13,0.00,1
26708,565,1,177,180,2019-08-01,3,0.00,1
26709,627,1,3799,3852,2019-08-01,53,124.00,1
26710,628,1,2794,2784,2019-08-01,0,0.00,1
26711,629,1,399,399,2019-08-01,0,0.00,1
26712,630,1,8729,8871,2019-08-01,142,391.00,1
26713,631,1,1019,1021,2019-08-01,2,0.00,1
26714,634,1,1445,1445,2019-08-01,0,0.00,1
26715,635,1,654,871,2019-08-01,217,616.00,1
26716,569,1,1011,1017,2019-08-01,0,0.00,1
26717,571,1,219,219,2019-08-01,0,0.00,1
26718,575,1,4475,4520,2019-08-01,45,100.00,1
26719,576,1,5175,5175,2019-08-01,0,0.00,1
26720,1967,1,109,113,2019-08-01,4,0.00,1
26721,578,1,150,151,2019-08-01,1,0.00,1
26722,580,1,171,173,2019-08-01,0,0.00,1
26723,581,1,5535,5544,2019-08-01,9,0.00,1
26724,1155,1,311,311,2019-08-01,0,0.00,1
26725,560,1,1566,1601,2019-08-01,0,0.00,1
26726,592,1,637,643,2019-08-01,6,0.00,1
26727,595,1,4953,5022,2019-08-01,69,172.00,1
26728,597,1,201,201,2019-08-01,0,0.00,1
26729,600,1,539,539,2019-08-01,0,0.00,1
26730,598,1,424,447,2019-08-01,23,34.00,1
26731,602,1,298,301,2019-08-01,3,0.00,1
26732,1304,1,550,559,2019-08-01,9,0.00,1
26733,1305,1,122,124,2019-08-01,2,0.00,1
26734,1323,1,640,669,2019-08-01,29,52.00,1
26735,1396,1,175,177,2019-08-01,2,0.00,1
26736,1397,1,869,873,2019-08-01,4,0.00,1
26737,1400,1,946,946,2019-08-01,0,0.00,1
26738,1424,1,1294,1314,2019-08-01,20,25.00,1
26739,1472,1,284,288,2019-08-01,4,0.00,1
26740,1478,1,1670,1688,2019-08-01,18,0.00,1
26741,76,1,2977,3077,2019-08-01,100,265.00,1
26742,1099,1,3841,3881,2019-08-01,40,85.00,1
26743,74,1,6885,6901,2019-08-01,16,0.00,1
26744,62,1,48,51,2019-08-01,3,0.00,1
26745,72,1,1060,1060,2019-08-01,0,0.00,1
26746,67,1,4484,4522,2019-08-01,38,79.00,1
26747,64,1,6108,6108,2019-08-01,0,0.00,1
26748,54,1,1099,1099,2019-08-01,0,0.00,1
26749,52,1,2734,2734,2019-08-01,0,0.00,1
26750,50,1,2688,2703,2019-08-01,15,0.00,1
26751,1479,1,157,157,2019-08-01,0,0.00,1
26752,47,1,1117,1117,2019-08-01,0,0.00,1
26753,45,1,8606,8678,2019-08-01,72,181.00,1
26754,16,1,4732,4732,2019-08-01,0,0.00,1
26755,14,1,10827,10847,2019-08-01,20,25.00,1
26756,24,1,8621,8680,2019-08-01,59,142.00,1
26757,26,1,4693,4693,2019-08-01,0,0.00,1
26758,28,1,3713,3713,2019-08-01,0,0.00,1
26759,61,1,558,613,2019-08-01,55,130.00,1
26760,1259,1,0,0,2019-08-01,0,0.00,1
26761,1189,1,45,45,2019-08-01,0,0.00,1
26762,2000,1,0,0,2019-08-01,0,0.00,1
26763,35,1,3385,3385,2019-08-01,0,0.00,1
26764,34,1,13695,13784,2019-08-01,89,232.00,1
26765,30,1,2702,2702,2019-08-01,0,0.00,1
26766,1500,1,265,292,2019-08-01,27,46.00,1
26767,1562,1,203,210,2019-08-01,7,0.00,1
26768,1708,1,41,41,2019-08-01,0,0.00,1
26769,1742,1,36,42,2019-08-01,6,0.00,1
26770,1751,1,28,28,2019-08-01,0,0.00,1
26771,1752,1,53,53,2019-08-01,0,0.00,1
26772,1759,1,48,50,2019-08-01,0,0.00,1
26773,1844,1,76,76,2019-08-01,0,0.00,1
26774,567,1,2450,2450,2019-08-01,0,0.00,1
26775,1903,1,265,280,2019-08-01,15,0.00,1
26776,1914,1,1,1,2019-08-01,0,0.00,1
26777,1968,1,70,73,2019-08-01,3,0.00,1
26778,1983,1,32,38,2019-08-01,6,0.00,1
26779,2015,1,1,1,2019-08-01,0,0.00,1
26780,2015,1,1,1,2019-08-01,0,0.00,1
26781,2094,1,0,3,2019-08-01,3,0.00,1
26782,2095,1,0,1,2019-08-01,1,0.00,1
26783,173,1,3802,3802,2019-08-01,0,0.00,1
26784,177,1,3281,3281,2019-08-01,0,0.00,1
26785,187,1,2722,2733,2019-08-01,11,0.00,1
26786,189,1,3426,3434,2019-08-01,8,0.00,1
26787,190,1,1591,1606,2019-08-01,15,0.00,1
