accountid,reading_nov,usage_nov,bill_nov,penalty_nov,totalbill_nov,reading_dec,usage_dec,bill_dec,penalty_dec,totalbill_dec
0000001765-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001766-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001766-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001766-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001766-01-2019,399.0,21.0,28.0,0.0,28.0,425.0,26.0,43.0,0.0,43.0
0000001766-01-2020,835.0,28.0,49.0,0.0,49.0,876.0,41.0,88.0,0.0,88.0
0000001766-01-2021,1357.0,49.0,112.0,0.0,112.0,1399.0,42.0,91.0,0.0,91.0
0000001766-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001767-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001767-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001767-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001767-01-2019,364.0,15.0,25.0,0.0,25.0,378.0,14.0,25.0,0.0,25.0
0000001767-01-2020,598.0,24.0,37.0,0.0,37.0,622.0,24.0,37.0,0.0,37.0
0000001767-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001767-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001768-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001768-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001768-01-2018,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,0.0,25.0
0000001768-01-2019,96.0,5.0,25.0,0.0,25.0,100.0,4.0,25.0,0.0,25.0
0000001768-01-2020,189.0,11.0,25.0,0.0,25.0,200.0,11.0,25.0,0.0,25.0
0000001768-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001768-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001769-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001769-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001769-01-2018,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0000001769-01-2019,546.0,19.0,25.0,0.0,25.0,565.0,19.0,25.0,0.0,25.0
0000001769-01-2020,699.0,1.0,25.0,0.0,25.0,699.0,0.0,0.0,0.0,0.0
0000001769-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001769-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001770-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001770-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001770-01-2018,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
0000001770-01-2019,181.0,1.0,25.0,0.0,25.0,187.0,6.0,25.0,0.0,25.0
0000001770-01-2020,363.0,22.0,31.0,0.0,31.0,369.0,6.0,25.0,0.0,25.0
0000001770-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001770-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001771-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001771-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001771-01-2018,0.0,0.0,0.0,0.0,0.0,18.0,18.0,25.0,0.0,25.0
0000001771-01-2019,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0
0000001771-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001771-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001771-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001772-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001772-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001772-01-2018,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0
0000001772-01-2019,344.0,37.0,76.0,0.0,76.0,357.0,0.0,0.0,0.0,0.0
0000001772-01-2020,483.0,13.0,25.0,0.0,25.0,495.0,12.0,25.0,0.0,25.0
0000001772-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001772-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001773-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001773-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001773-01-2018,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0
0000001773-01-2019,1604.0,83.0,214.0,0.0,214.0,1687.0,83.0,214.0,0.0,214.0
0000001773-01-2020,2456.0,83.0,214.0,0.0,214.0,2550.0,94.0,247.0,0.0,247.0
0000001773-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001773-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001774-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001774-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001774-01-2018,0.0,0.0,0.0,0.0,0.0,1876.0,0.0,0.0,0.0,0.0
0000001774-01-2019,2811.0,135.0,370.0,0.0,370.0,2906.0,95.0,250.0,0.0,250.0
0000001774-01-2020,4160.0,60.0,145.0,0.0,145.0,4225.0,65.0,160.0,0.0,160.0
0000001774-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001774-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001775-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001775-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001775-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001775-01-2019,108.0,9.0,25.0,0.0,25.0,116.0,8.0,25.0,0.0,25.0
0000001775-01-2020,215.0,7.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
0000001775-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001775-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001776-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001776-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001776-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001776-01-2019,343.0,6.0,25.0,0.0,25.0,347.0,4.0,25.0,0.0,25.0
0000001776-01-2020,405.0,5.0,25.0,0.0,25.0,416.0,11.0,25.0,0.0,25.0
0000001776-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001776-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001777-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001777-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001777-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001777-01-2019,634.0,48.0,109.0,0.0,109.0,667.0,33.0,64.0,0.0,64.0
0000001777-01-2020,525.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0
0000001777-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001777-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001778-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001778-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001778-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001778-01-2019,132.0,2.0,25.0,0.0,25.0,133.0,1.0,25.0,0.0,25.0
0000001778-01-2020,133.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0
0000001778-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001778-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001779-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001779-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001779-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001779-01-2019,65.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0
0000001779-01-2020,65.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0
0000001779-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001779-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001780-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001780-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001780-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001780-01-2019,302.0,2.0,25.0,0.0,25.0,303.0,1.0,25.0,0.0,25.0
0000001780-01-2020,303.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0
0000001780-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001780-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001781-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001781-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001781-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001781-01-2019,58.0,1.0,25.0,0.0,25.0,59.0,1.0,25.0,0.0,25.0
0000001781-01-2020,59.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
0000001781-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001781-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001782-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001782-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001782-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001782-01-2019,551.0,71.0,178.0,0.0,178.0,637.0,86.0,223.0,0.0,223.0
0000001782-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001782-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001782-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001783-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001783-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001783-01-2018,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001783-01-2019,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0
0000001783-01-2020,141.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0
0000001783-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001783-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001784-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001784-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001784-01-2018,2337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001784-01-2019,2764.0,6.0,25.0,0.0,25.0,2771.0,7.0,25.0,0.0,25.0
0000001784-01-2020,2874.0,8.0,25.0,0.0,25.0,2879.0,5.0,25.0,0.0,25.0
0000001784-01-2021,3006.0,12.0,25.0,0.0,25.0,3015.0,9.0,25.0,0.0,25.0
0000001784-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001785-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001785-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001785-01-2018,374.0,0.0,0.0,0.0,0.0,395.0,21.0,28.0,0.0,28.0
0000001785-01-2019,419.0,3.0,25.0,0.0,25.0,420.0,1.0,25.0,0.0,25.0
0000001785-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001785-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001785-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001786-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001786-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001786-01-2018,382.0,0.0,0.0,0.0,0.0,398.0,16.0,25.0,0.0,25.0
0000001786-01-2019,431.0,5.0,25.0,0.0,25.0,434.0,3.0,25.0,0.0,25.0
0000001786-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001786-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001786-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001787-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001787-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001787-01-2018,639.0,0.0,0.0,0.0,0.0,674.0,35.0,70.0,0.0,70.0
0000001787-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001787-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001787-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001787-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001788-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001788-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001788-01-2018,0.0,0.0,0.0,0.0,0.0,1819.0,0.0,0.0,0.0,0.0
0000001788-01-2019,2118.0,51.0,118.0,0.0,118.0,2170.0,52.0,121.0,0.0,121.0
0000001788-01-2020,2215.0,0.0,0.0,0.0,0.0,2215.0,0.0,0.0,0.0,0.0
0000001788-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001788-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001789-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001789-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001789-01-2018,1.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,0.0
0000001789-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001789-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001789-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001789-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001790-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001790-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001790-01-2018,224.0,0.0,0.0,0.0,0.0,229.0,5.0,25.0,0.0,25.0
0000001790-01-2019,262.0,21.0,28.0,0.0,28.0,301.0,39.0,82.0,0.0,82.0
0000001790-01-2020,549.0,23.0,34.0,0.0,34.0,570.0,21.0,28.0,0.0,28.0
0000001790-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001790-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001791-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001791-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001791-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001791-01-2019,6492.0,0.0,0.0,0.0,0.0,6492.0,0.0,0.0,0.0,0.0
0000001791-01-2020,49.0,16.0,25.0,0.0,25.0,73.0,24.0,37.0,0.0,37.0
0000001791-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001791-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001792-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001792-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001792-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001792-01-2019,93.0,20.0,25.0,0.0,25.0,116.0,23.0,34.0,0.0,34.0
0000001792-01-2020,390.0,5.0,25.0,0.0,25.0,395.0,5.0,25.0,0.0,25.0
0000001792-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001792-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001793-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001793-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001793-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001793-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001793-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001793-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001793-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001794-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001794-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001794-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001794-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001794-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001794-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001794-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001795-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001795-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001795-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001795-01-2019,38.0,38.0,79.0,0.0,79.0,101.0,63.0,154.0,0.0,154.0
0000001795-01-2020,440.0,51.0,118.0,0.0,118.0,505.0,65.0,160.0,0.0,160.0
0000001795-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001795-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001796-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001796-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001796-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001796-01-2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0000001796-01-2020,52.0,5.0,25.0,0.0,25.0,60.0,8.0,25.0,0.0,25.0
0000001796-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001796-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001797-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001797-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001797-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001797-01-2019,16.0,5.0,25.0,0.0,25.0,24.0,8.0,25.0,0.0,25.0
0000001797-01-2020,226.0,15.0,25.0,0.0,25.0,238.0,12.0,25.0,0.0,25.0
0000001797-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001797-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001798-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001798-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001798-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001798-01-2019,11.0,4.0,25.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0
0000001798-01-2020,510.0,28.0,49.0,0.0,49.0,1120.0,100.0,115.0,0.0,115.0
0000001798-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001798-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001799-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001799-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001799-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001799-01-2019,120.0,54.0,127.0,0.0,127.0,198.0,78.0,199.0,0.0,199.0
0000001799-01-2020,621.0,45.0,100.0,0.0,100.0,669.0,48.0,109.0,0.0,109.0
0000001799-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001799-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001800-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001800-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001800-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001800-01-2019,13.0,3.0,25.0,0.0,25.0,17.0,4.0,25.0,0.0,25.0
0000001800-01-2020,732.0,43.0,94.0,0.0,94.0,766.0,34.0,67.0,0.0,67.0
0000001800-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001800-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001801-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001801-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001801-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001801-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001801-01-2020,633.0,18.0,25.0,0.0,25.0,662.0,29.0,52.0,0.0,52.0
0000001801-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001801-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001802-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001802-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001802-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001802-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001802-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001802-01-2021,90.0,2.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
0000001802-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001803-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001803-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001803-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001803-01-2019,3465.0,0.0,0.0,0.0,0.0,3468.0,3.0,25.0,0.0,25.0
0000001803-01-2020,0.0,0.0,0.0,0.0,0.0,3469.0,1.0,25.0,0.0,25.0
0000001803-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001803-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001804-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001804-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001804-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001804-01-2019,106.0,1.0,25.0,0.0,25.0,108.0,2.0,25.0,0.0,25.0
0000001804-01-2020,118.0,0.0,0.0,0.0,0.0,129.0,11.0,25.0,0.0,25.0
0000001804-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001804-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001805-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001805-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001805-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001805-01-2019,178.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0
